PTVlab 2010 by W.Th. & E.J.S., ASCII chart output - 30-Jul-2012
FRAME: 1, filenames: A: EXP2186.jpg & B: EXP2187.jpg, conversion factor xy (px -> m/s): 1, conversion factor uv (px/im.pair -> m/s): 1
411,361,3.11407733,-18.24496309,-0.01465534499
411,371,2.862542258,-17.28196552,0.02057421298
411,381,2.310148568,-16.24943096,0.002285899447
411,391,2.506992069,-15.98084565,-0.01860694525
411,401,2.958888445,-15.71064731,-0.0397830287
411,411,3.154920367,-15.68608212,-0.02251875926
411,421,3.245184642,-15.48390037,0.005025222602
411,431,2.779375868,-14.83952008,-0.02918486258
411,441,3.043072908,-15.06638022,-0.07058644444
411,451,3.349857768,-15.30933847,-0.07274083545
411,461,3.656642628,-15.55229672,-0.07274083545
411,471,3.963427488,-15.79525498,-0.06945010891
411,481,4.270212348,-16.03821323,-0.06290748126
411,491,4.555646909,-16.2026081,-0.03023962359
411,501,4.498077053,-16.18647192,0.0001309655295
411,511,4.338023497,-16.71548542,-0.008191126939
411,521,3.962304116,-16.99085056,-0.03181484469
411,531,3.741828135,-17.0972296,-0.05620491974
411,541,3.483044701,-17.17710617,-0.05382238918
411,551,3.107941262,-17.17650837,-0.02900034792
411,561,2.638254826,-17.47914616,-0.01982364041
411,571,2.711834981,-17.1106647,-0.03720948593
411,581,2.785415136,-16.74218323,-0.03094396443
411,591,2.82237959,-16.30335865,-0.02258025495
411,601,2.824311732,-15.79723283,-0.01394642104
411,611,2.826243874,-15.291107,-0.007064202776
411,621,2.828176015,-14.78498118,-0.0001819845123
411,631,2.830108157,-14.27885535,-0.03895084317
411,641,3.508147133,-13.89958131,-0.03989308625
411,651,3.240735052,-13.75216409,0.0009634809154
411,661,2.889419546,-13.6274091,0.0167991158
411,671,2.244732147,-14.08713941,0.05281801423
411,681,1.833888686,-13.68799373,0.03955650728
411,691,1.423045224,-13.28884806,0.01938986326
411,701,1.105613098,-13.01077007,-0.002036752854
411,711,1.189252781,-13.10369605,-0.009773972072
421,1,NaN,NaN,NaN
421,11,NaN,NaN,NaN
421,21,NaN,NaN,NaN
421,31,2.899825482,-16.3788344,NaN
421,41,3.000977557,-15.91425879,-0.07472020892
421,51,3.436057961,-16.25105577,-0.06870828329
421,61,3.222786699,-16.44524502,-0.08265823569
421,71,3.585330902,-16.5604246,-0.02016532476
421,81,3.629028591,-16.87673763,-0.01561977937
421,91,3.683618186,-16.75141658,-0.02074997708
421,101,3.728548553,-16.58405356,-0.03030338322
421,111,3.773478919,-16.41669054,-0.03032479427
421,121,3.818409285,-16.24932752,-0.03034620532
421,131,3.863339651,-16.0819645,-0.03036761638
421,141,3.908270017,-15.91460149,-0.03038902743
421,151,3.953200384,-15.74723847,-0.03041043848
421,161,3.99813075,-15.57987545,-0.03043184953
421,171,4.043061116,-15.41251243,-0.03045326059
421,181,4.087991482,-15.24514942,-0.03047467164
421,191,4.132921848,-15.0777864,-0.03049608269
421,201,4.177852215,-14.91042338,-0.03706607793
421,211,4.353754265,-15.16773776,-0.05366236981
421,221,4.076255875,-15.26587748,-0.01474071765
421,231,3.647292326,-15.18684291,0.02725224297
421,241,3.018526079,-15.65957285,0.001507763438
421,251,2.935479727,-15.98756382,-0.02050848834
421,261,2.750377716,-16.65379234,-0.00344565255
421,271,2.565275704,-17.32002086,-0.004796568111
421,281,2.380173693,-17.98624939,-0.006147483671
421,291,2.195071682,-18.65247791,-0.007498399231
421,301,2.009969671,-19.31870643,-0.01376950929
421,311,1.911826764,-19.73673345,-0.01962012092
421,321,1.802467955,-19.61828305,-0.03701049756
421,331,1.823950047,-19.53449775,-0.05997947953
421,341,2.187077722,-19.26758868,-0.04952189334
421,351,2.592193445,-18.78199561,-0.03745450373
421,361,2.997309168,-18.29640253,-0.02360151753
421,371,3.043355048,-17.43783374,-0.004800159828
421,381,2.840152779,-16.48600724,-0.008978964618
421,391,2.841660922,-15.84254517,-0.00672498452
421,401,3.072553351,-15.78451345,-0.02873283131
421,411,3.268585273,-15.75994826,-0.02599775721
421,421,3.416095043,-15.62142039,0.009029930592
421,431,2.720884548,-15.24404546,-0.02183616194
421,441,3.027669408,-15.48700371,-0.07274083545
421,451,3.334454268,-15.72996197,-0.07008755121
421,461,3.641239128,-15.97292022,-0.0637181542
421,471,3.930138301,-16.15006394,-0.05675513075
421,481,4.207164946,-16.28351994,-0.01468756921
421,491,3.947073165,-16.23747575,0.005879652501
421,501,4.051397505,-16.31851034,-0.02010051124
421,511,4.085006549,-16.84543575,0.008458568777
421,521,3.620237379,-17.37773473,0.02472111649
421,531,3.157333284,-17.74800248,-0.004369087707
421,541,2.936857303,-17.85438152,-0.02348499061
421,551,2.810560919,-17.88698628,-0.03220486615
421,561,2.763470413,-17.74956092,0.003553822392
421,571,2.604811809,-17.18552978,0.004443510574
421,581,2.624571471,-16.72835359,0.009474491812
421,591,2.676773348,-16.26424595,0.0166141017
421,601,2.67870549,-15.75812012,0.02063004365
421,611,2.680637632,-15.2519943,0.02213249881
421,621,2.682569773,-14.74586847,-0.01246961748
421,631,2.809211596,-14.4170138,-0.02543487924
421,641,2.859308433,-14.19907706,-0.03144603841
421,651,2.953434834,-14.00584397,-0.003789783522
421,661,2.238752089,-14.22701349,0.01688733467
421,671,1.961837745,-14.07203201,0.02591350526
421,681,1.693618512,-13.8357893,0.017066907
421,691,1.42539928,-13.59954659,0.008921758837
421,701,1.157180047,-13.36330389,-0.01983581279
421,711,1.422276961,-13.46607375,-0.07189286869
431,1,NaN,NaN,NaN
431,11,NaN,NaN,NaN
431,21,NaN,NaN,NaN
431,31,NaN,NaN,NaN
431,41,2.980706614,-16.30358589,NaN
431,51,3.031239562,-16.97669312,-0.02392468087
431,61,3.090928993,-17.57037254,-0.05418986137
431,71,3.267847579,-16.33772545,0.009746690836
431,81,3.225423558,-16.78369845,-0.004909655445
431,91,3.484826408,-16.72616825,-0.006930917813
431,101,3.575775922,-16.75910436,-0.006371259082
431,111,3.620706288,-16.59174134,-0.01423426712
431,121,3.665636655,-16.42437832,-0.02199811671
431,131,3.710567021,-16.25701531,-0.02199811671
431,141,3.755497387,-16.08965229,-0.02199811671
431,151,3.800427753,-15.92228927,-0.02199811671
431,161,3.845358119,-15.75492625,-0.02199811671
431,171,3.890288486,-15.58756323,-0.02199811671
431,181,3.935218852,-15.42020022,-0.02199811671
431,191,3.980149218,-15.2528372,-0.02199811671
431,201,4.025079584,-15.08547418,-0.04350896856
431,211,4.500226988,-16.22435239,-0.07983884752
431,221,4.254321309,-16.1138335,0.004235717444
431,231,3.467513986,-15.68829069,0.02686089871
431,241,2.947708757,-15.92031163,0.01537884766
431,251,2.555119845,-16.45654224,-0.01300488387
431,261,2.201611917,-16.85655139,-0.005336636984
431,271,2.016509906,-17.52277991,-0.00176570391
431,281,1.831407894,-18.18900844,-0.00176570391
431,291,1.646305883,-18.85523696,-0.003108103061
431,301,1.488051855,-19.48993909,-0.006559106652
431,311,1.658647368,-19.71449248,0.001837675368
431,321,1.520005695,-19.81996602,-0.00161116094
431,331,1.62073264,-19.71248217,-0.02595511277
431,341,1.991357071,-19.237018,-0.03404058877
431,351,2.396472794,-18.75142492,-0.03745450373
431,361,2.801588518,-18.26583184,-0.02565575643
431,371,2.970729295,-17.5351251,-0.0182813491
431,381,2.972632766,-16.63070438,-0.013072277
431,391,2.990186334,-15.88294477,-0.03722448517
431,401,3.186218256,-15.85837959,-0.0535891295
431,411,3.342112399,-15.86249557,-0.05480072814
431,421,3.466015969,-15.85100248,-0.01678941667
431,431,2.705481047,-15.66466895,-0.0173590044
431,441,3.012265907,-15.90762721,-0.06452882714
431,451,3.304629694,-16.09751977,-0.05756580369
431,461,3.581656338,-16.23097577,-0.05132383392
431,471,3.858682983,-16.36443177,-0.01247035053
431,481,3.588543543,-16.31502975,0.02899033586
431,491,3.244059713,-16.2407825,0.008281978563
431,501,3.604717956,-16.45054876,-0.03291720641
431,511,3.638327001,-16.97747417,0.002456504446
431,521,3.300524258,-17.42410149,0.03453933342
431,531,2.814886738,-17.86799143,0.01908023772
431,541,2.7466447,-17.99357835,0.01478933747
431,551,2.812171556,-17.99399258,0.0249644078
431,561,2.85965508,-17.61381882,0.01332808335
431,571,2.818798369,-17.16069343,0.02106006338
431,581,2.546382598,-16.48073186,0.03234834733
431,591,2.383754956,-15.9169426,0.03634679736
431,601,2.247224114,-15.38076767,0.04233257259
431,611,2.110693273,-14.84459274,0.0487396342
431,621,1.575444474,-14.90579956,-0.04471803008
431,631,2.858325964,-14.61081428,-0.09095998238
431,641,3.017450122,-14.38427884,-0.004076215088
431,651,2.494042326,-14.44851611,0.01464388502
431,661,2.252788001,-14.28125949,0.01995751845
431,671,2.011533676,-14.11400288,0.02181527628
431,681,1.745399326,-13.88309406,0.02198720319
431,691,1.477180093,-13.64685135,0.0220914473
431,701,1.208960861,-13.41060864,0.01234751729
431,711,1.135620228,-14.01135959,-0.02397596858
441,1,NaN,NaN,NaN
441,11,NaN,NaN,NaN
441,21,NaN,NaN,NaN
441,31,NaN,NaN,NaN
441,41,2.43452059,-16.79123453,NaN
441,51,2.519012016,-16.61932701,0.02898539176
441,61,2.569544964,-17.29243423,0.01691980202
441,71,2.815920388,-16.23099622,-0.01936413762
441,81,2.701005051,-16.75795191,-0.0190788274
441,91,3.248990008,-16.53968257,-0.02113691273
441,101,3.340624225,-16.57559886,0.009336137223
441,111,3.432258441,-16.61151515,-0.000276396541
441,121,3.512864024,-16.59942912,-0.008105169475
441,131,3.55779439,-16.43206611,-0.0164853741
441,141,3.602724757,-16.26470309,-0.02199811671
441,151,3.647655123,-16.09734007,-0.02199811671
441,161,3.692585489,-15.92997705,-0.02199811671
441,171,3.737515855,-15.76261404,-0.02199811671
441,181,3.782446221,-15.59525102,-0.02199811671
441,191,3.827376588,-15.427888,-0.02199811671
441,201,3.872306954,-15.26052498,-0.05918265647
441,211,4.211684835,-16.53527299,-0.0162160585
441,221,3.845999744,-16.21387613,0.03028184202
441,231,3.096524608,-15.95623749,0.02949254827
441,241,2.53624568,-16.26439003,0.01513856518
441,251,2.217925977,-16.99375834,-0.003468350111
441,261,1.804555132,-17.29913502,-0.009546296761
441,271,1.467744107,-17.72553896,-0.004851742596
441,281,1.282642096,-18.39176749,-0.00176570391
441,291,1.097540085,-19.05799601,-0.008668527397
441,301,1.156573553,-19.43754708,-0.004768847834
441,311,1.342557278,-19.6680261,0.001163998076
441,321,1.453077503,-19.68842099,0.001580831594
441,331,1.675074818,-19.58224863,-0.006135160979
441,341,1.91068907,-19.1726603,-0.01788321885
441,351,2.200752143,-18.72085423,-0.02882961584
441,361,2.605867867,-18.23526116,-0.03140956937
441,371,2.898103542,-17.63241647,-0.02390557174
441,381,2.900007013,-16.72799574,-0.005351574759
441,391,2.693731776,-16.37344938,-0.03257799489
441,401,2.555149664,-16.50436997,-0.05092888813
441,411,2.560406514,-16.57616511,-0.07104417735
441,421,2.697325584,-16.59384008,-0.073168153
441,431,2.679121086,-16.04497561,-0.08690663433
441,441,2.956147731,-16.17843161,-0.05196127623
441,451,3.233174375,-16.31188761,-0.04913944777
441,461,3.51020102,-16.44534361,-0.0118000757
441,471,3.230013921,-16.39258375,0.0296606107
441,481,2.885530091,-16.31833649,0.004948553651
441,491,3.124429364,-16.05566177,-0.01097130052
441,501,3.158038408,-16.58258718,0.00137296303
441,511,2.772646761,-17.10049936,0.02489166755
441,521,2.45089304,-17.51038832,0.04128647612
441,531,2.129139319,-17.92027728,0.05254391124
441,541,2.306538023,-17.56130995,0.04499992555
441,551,2.559190987,-17.27468775,0.04551709126
441,561,2.834805864,-17.47637244,-0.006435498631
441,571,2.968728902,-17.07760099,0.01194457679
441,581,2.817577062,-16.51643005,0.01814581535
441,591,2.545161291,-15.83646849,0.02815620198
441,601,2.299228945,-15.18453036,0.05089984165
441,611,1.438803015,-14.94898125,-0.01015610991
441,621,2.055366505,-14.89259638,-0.09179874291
441,631,3.019996899,-14.7942078,-0.05716846985
441,641,2.779966487,-14.644885,0.009308166094
441,651,2.538712162,-14.47762839,0.02121420441
441,661,2.297457837,-14.31037177,0.02121420441
441,671,2.056203513,-14.14311516,0.02210265684
441,681,1.797180139,-13.93039882,0.02163165433
441,691,1.528960907,-13.69415611,0.0220914473
441,701,1.260741674,-13.4579134,-0.01112236166
441,711,1.315268781,-14.09227439,-0.01354419023
451,1,NaN,NaN,NaN
451,11,NaN,NaN,NaN
451,21,NaN,NaN,NaN
451,31,NaN,NaN,NaN
451,41,NaN,NaN,NaN
451,51,2.006784469,-16.26196091,NaN
451,61,2.057317417,-16.93506813,0.02483497527
451,71,2.224817172,-16.59354812,-0.04335407458
451,81,2.176586544,-16.73220538,-0.02283036417
451,91,2.732917528,-16.50928733,-0.04360297517
451,101,3.104787825,-16.38911318,-0.007426419777
451,111,3.196422042,-16.42502947,0.009485146118
451,121,3.288056258,-16.46094576,0.007085030251
451,131,3.379690475,-16.49686206,-0.002010306935
451,141,3.449952126,-16.43975389,-0.009839079869
451,151,3.494882492,-16.27239087,-0.01873648107
451,161,3.539812859,-16.10502785,-0.02199811671
451,171,3.584743225,-15.93766484,-0.02199811671
451,181,3.629673591,-15.77030182,-0.02199811671
451,191,3.674603957,-15.6029388,-0.02939614201
451,201,3.867494829,-15.88481906,-0.05610690751
451,211,3.710703153,-16.57498077,0.02867848142
451,221,3.305670399,-16.62335688,0.02585098145
451,231,2.750231741,-16.40819379,-0.004240000438
451,241,2.555579861,-16.49613895,0.0188720765
451,251,1.862614251,-17.25759979,0.04709185007
451,261,1.464796964,-17.7976592,0.02146731162
451,271,1.05399042,-18.1417278,0.01247968601
451,281,0.733876297,-18.59452654,0.003566358814
451,291,0.6391115267,-19.15467605,0.014931271
451,301,0.6297828649,-19.34029885,0.008441111431
451,311,0.9853299156,-19.39470857,-0.007659570705
451,321,1.467370636,-19.45583185,-0.005187997496
451,331,1.73275783,-19.37757382,-0.001004774609
451,341,1.963838448,-19.06900505,-0.01302885804
451,351,2.200645501,-18.63283844,-0.01409715286
451,361,2.437452554,-18.19667183,-0.02473951237
451,371,2.815262939,-17.71909739,-0.01720344716
451,381,2.6666424,-16.94210764,-0.006323475484
451,391,2.4174518,-16.87936202,-0.01393438177
451,401,2.278869687,-17.01028261,-0.01048614655
451,411,2.140287575,-17.1412032,-0.01802833792
451,421,2.024767221,-17.19565097,-0.0722584807
451,431,3.00394438,-17.14397949,-0.1063034186
451,441,2.884692412,-16.39279944,-0.0545693094
451,451,3.161719057,-16.52625544,-0.01817085859
451,461,2.871484299,-16.47013774,0.03033088554
451,471,2.527000469,-16.39589049,0.03411770881
451,481,2.182516639,-16.32164323,-0.003074683154
451,491,2.677749815,-16.18770019,-0.01878951511
451,501,2.248528535,-16.7748721,0.02565739419
451,511,1.923015542,-17.18678619,0.05349293772
451,521,1.75290127,-17.24187941,0.06370651841
451,531,1.913416813,-16.96146822,0.08122236546
451,541,2.083285749,-16.66352817,0.07417410224
451,551,2.306210417,-16.55538291,0.05667202617
451,561,2.388454891,-17.33299087,0.01321542803
451,571,2.864061842,-16.93903069,-0.0203697986
451,581,3.077802724,-16.54138316,0.008122359609
451,591,2.816355755,-15.87216668,0.03559709818
451,601,2.184855818,-15.46912912,0.002348642939
451,611,2.174646595,-15.29157738,-0.04647708974
451,621,2.522318984,-15.16058054,-0.06009176991
451,631,2.869991373,-15.02958369,-0.03869003303
451,641,2.82223729,-14.67940025,0.002625872868
451,651,2.583381998,-14.50674067,0.01945920151
451,661,2.342127674,-14.33948405,0.02121420441
451,671,2.100873349,-14.17222744,0.02174710798
451,681,1.848960953,-13.97770358,0.02127610547
451,691,1.58074172,-13.74146087,0.01845060378
451,701,1.385339358,-13.846748,-0.02562161329
451,711,1.494917335,-14.17318918,-0.01904927717
461,1,NaN,NaN,NaN
461,11,NaN,NaN,NaN
461,21,NaN,NaN,NaN
461,31,NaN,NaN,NaN
461,41,NaN,NaN,NaN
461,51,NaN,NaN,NaN
461,61,1.545089871,-16.57770202,NaN
461,71,1.62697921,-16.97880859,-0.02034865964
461,81,1.652168038,-16.70645884,-0.02650133694
461,91,2.208499021,-16.48354079,-0.05305844476
461,101,2.764830005,-16.26062274,-0.02989248222
461,111,2.960585642,-16.23854379,0.004279075083
461,121,3.052219859,-16.27446009,0.009485146118
461,131,3.143854075,-16.31037638,0.009485146118
461,141,3.235488292,-16.34629267,0.004833923279
461,151,3.327122508,-16.38220896,-0.003744217329
461,161,3.387040228,-16.28007866,-0.01157299026
461,171,3.431970594,-16.11271564,-0.02098758804
461,181,3.476900961,-15.94535262,-0.02199811671
461,191,3.521831327,-15.7779896,-0.02895661979
461,201,3.705931755,-16.34656394,-0.007961015077
461,211,3.22759601,-16.52352779,0.0525557019
461,221,2.757723684,-16.65732791,0.0453502889
461,231,2.287851359,-16.79112803,0.01741871306
461,241,1.946136919,-16.77456599,0.01075358475
461,251,1.482201793,-17.14270423,0.05136618342
461,261,1.081638416,-17.67841262,0.05876587289
461,271,0.6764960836,-18.20686591,0.04977558632
461,281,0.271353751,-18.7353192,0.06140545955
461,291,-0.2387257934,-18.86346402,0.03632894006
461,301,0.2401389801,-18.92250646,-0.01111117296
461,311,0.7221797007,-18.98362975,-0.01127228342
461,321,1.204220421,-19.04475303,-0.01093891817
461,331,1.686261142,-19.10587631,-0.01000891679
461,341,2.016987826,-18.96534979,-0.01430297207
461,351,2.253794879,-18.52918318,-0.01159389341
461,361,2.471501333,-18.11543396,-0.0171328224
461,371,2.650345366,-17.74729557,0.004490382947
461,381,2.289198009,-17.25227639,0.002864736539
461,391,2.199952962,-17.03990973,0.0152630913
461,401,2.091934221,-16.99125713,0.005772732141
461,411,1.986928768,-17.19083433,0.004603676654
461,421,1.915389737,-17.17535289,-0.003063821677
461,431,2.088801369,-17.31111879,-0.06454818939
461,441,2.994405381,-17.11204312,-0.0881616815
461,451,2.729874603,-16.68851289,0.01864600065
461,461,2.168470847,-16.47344448,0.05234866225
461,471,1.823987017,-16.39919723,0.03456609096
461,481,1.704903026,-16.22908081,0.01072752133
461,491,1.879978178,-16.36544017,0.02448607366
461,501,1.409177062,-16.82417357,0.06516463303
461,511,1.42155477,-16.52626787,0.05861582108
461,521,1.582070313,-16.24585668,0.05838490713
461,531,1.742585856,-15.96544549,0.04878566431
461,541,1.903101398,-15.68503431,0.03882933285
461,551,2.053229848,-15.83607808,0.02571958859
461,561,2.121867287,-16.65421245,0.03078646024
461,571,2.41771087,-16.79564913,-0.02974923999
461,581,2.89331782,-16.40168895,-0.03277592321
461,591,3.019593918,-16.01747343,-0.0009680899138
461,601,2.543110938,-15.77926666,0.01707578169
461,611,2.066627958,-15.54105988,-0.01732166609
461,621,2.329924219,-15.399087,-0.05439907902
461,631,2.677596608,-15.26809016,-0.04691530233
461,641,2.791217335,-14.87897692,-0.01839645575
461,651,2.613531888,-14.56855397,0.007151492639
461,661,2.38679751,-14.36859633,0.01748825307
461,671,2.145543185,-14.20133972,0.02139155913
461,681,1.900741766,-14.02500834,0.02137644236
461,691,1.632522534,-13.78876563,0.01296711003
461,701,1.546790046,-14.05617006,-0.01661901009
461,711,1.674565888,-14.25410398,-0.02086906367
471,1,NaN,NaN,NaN
471,11,NaN,NaN,NaN
471,21,NaN,NaN,NaN
471,31,NaN,NaN,NaN
471,41,NaN,NaN,NaN
471,51,NaN,NaN,NaN
471,61,NaN,NaN,NaN
471,71,1.083395272,-16.89344314,NaN
471,81,1.127749531,-16.6807123,-0.02745960851
471,91,1.684080515,-16.45779425,-0.05305844476
471,101,2.240411498,-16.2348762,-0.04945878279
471,111,2.724749243,-16.05205812,-0.01618198927
471,121,2.816383459,-16.08797441,0.009485146118
471,131,2.908017676,-16.1238907,0.009485146118
471,141,2.999651892,-16.15980699,0.009485146118
471,151,3.091286109,-16.19572328,0.009485146118
471,161,3.182920325,-16.23163957,0.002582816306
471,171,3.274554542,-16.26755587,-0.005478127722
471,181,3.32412833,-16.12040342,-0.01330690066
471,191,3.369058696,-15.9530404,-0.01326324183
471,201,3.214361193,-16.33827468,0.03028617489
471,211,2.744488867,-16.4720748,0.04404203653
471,221,2.276327448,-16.65609576,0.03228965407
471,231,1.959992358,-16.87140629,0.02062281692
471,241,1.643657269,-17.08671683,-0.0004234078302
471,251,1.516374101,-17.09477462,0.03948309565
471,261,0.6157261193,-17.42804745,0.07407336841
471,271,0.2105837867,-17.95650074,0.02507707567
471,281,0.3639255483,-18.28163922,0.04861215378
471,291,0.1393283714,-18.45931202,0.05503712726
471,301,0.1146426853,-18.60161682,0.01428252327
471,311,0.5865072327,-18.6560728,-0.01499344802
471,321,1.05837178,-18.71052877,-0.01466008277
471,331,1.530236327,-18.76498475,-0.02026272839
471,341,2.120821092,-18.78753075,-0.01493616603
471,351,2.232479646,-18.4102028,0.006529650236
471,361,2.34895151,-18.14277779,0.01020236193
471,371,2.364776643,-17.81159306,0.02375813829
471,381,2.175289295,-17.33520531,0.01986932479
471,391,2.055485865,-16.77136398,0.01902451503
471,401,1.952142389,-17.10785216,0.04223139824
471,411,1.880150712,-17.22567415,0.01305130409
471,421,1.806012254,-17.1550548,-0.01039983106
471,431,1.819093605,-17.35592764,-0.0818477626
471,441,2.785133741,-17.51495984,-0.0616252771
471,451,2.952273577,-16.97926996,0.02520157685
471,461,2.32465042,-16.32905208,0.03151273625
471,471,2.125455348,-16.16813649,0.01080185978
471,481,1.812759156,-16.05110165,0.03175941584
471,491,1.244262795,-15.99370468,0.0314846764
471,501,1.097383551,-15.93000285,0.02366855795
471,511,1.269441494,-15.84157652,-0.01215612749
471,521,1.441499437,-15.75315019,-0.0298231004
471,531,1.61355738,-15.66472385,-0.03942234322
471,541,1.785615323,-15.57629752,-0.05428161424
471,551,2.06287383,-15.82222525,-0.01244646131
471,561,1.969546238,-16.35278065,0.03964072386
471,571,1.923710545,-16.76256496,0.005147744725
471,581,2.263688434,-16.59501858,-0.05771248584
471,591,2.954334909,-16.24173536,-0.05532355475
471,601,2.891833856,-16.08057944,0.00649655393
471,611,2.424883079,-15.85119742,0.01057923722
471,621,2.137529455,-15.63759347,-0.02921799758
471,631,2.485201843,-15.50659662,-0.05001914392
471,641,2.660899402,-15.11139409,-0.02900583905
471,651,2.582511933,-14.76813064,-0.007154020875
471,661,2.404826486,-14.45770769,0.0051805442
471,671,2.190213022,-14.230452,0.01551730463
471,681,1.948958697,-14.06319538,0.02193051746
471,691,1.684303347,-13.83607039,-0.0004389997601
471,701,1.7264386,-14.13708485,-0.01658703421
471,711,1.854214441,-14.33501877,-0.02086906367
481,1,NaN,NaN,NaN
481,11,NaN,NaN,NaN
481,21,NaN,NaN,NaN
481,31,NaN,NaN,NaN
481,41,NaN,NaN,NaN
481,51,NaN,NaN,NaN
481,61,NaN,NaN,NaN
481,71,0.5711677255,-16.53607704,NaN
481,81,0.6033310242,-16.65496577,-0.02581812101
481,91,1.159662008,-16.43204772,-0.05305844476
481,101,1.715992992,-16.20912967,-0.05305844476
481,111,2.272323975,-15.98621162,-0.03864805171
481,121,2.58054706,-15.90148873,-0.002471496317
481,131,2.672181276,-15.93740502,0.009485146118
481,141,2.763815493,-15.97332131,0.009485146118
481,151,2.855449709,-16.0092376,0.009485146118
481,161,2.947083926,-16.0451539,0.009485146118
481,171,3.038718143,-16.08107019,0.009409570378
481,181,3.130352359,-16.11698648,-0.003215588413
481,191,3.201126376,-16.15302158,0.002950534212
481,201,2.875864191,-16.36541027,0.03525715693
481,211,2.559529102,-16.5807208,0.02473949946
481,221,2.243194013,-16.79603134,0.01900822523
481,231,1.926858923,-17.01134187,0.01763995064
481,241,1.610523834,-17.22665241,0.002163642452
481,251,1.603714908,-17.38097347,-0.003872459138
481,261,1.196377081,-17.50273556,0.08159473717
481,271,0.2323444208,-17.95712497,0.03566902123
481,281,0.9859097062,-17.83433154,-0.005902480656
481,291,0.7613125293,-18.01200434,0.05520381901
481,301,0.5367153524,-18.18967714,0.05762743629
481,311,0.468011164,-18.33976961,0.01664350914
481,321,0.9398757114,-18.39422559,-0.01555613642
481,331,1.411740259,-18.44868157,-0.03570864977
481,341,2.286655073,-18.5618298,-0.02506423656
481,351,2.39769864,-18.17045976,0.01216784312
481,361,2.508742208,-17.77908973,0.02750371629
481,371,2.456451587,-17.44579502,0.04366283995
481,381,2.247340938,-17.16418068,0.04200448541
481,391,2.038230288,-16.88256634,0.05761734974
481,401,1.239421648,-16.32196432,0.05122726509
481,411,1.781001496,-17.07593839,0.0003533417922
481,421,1.915455059,-17.44440662,-0.02095982847
481,431,2.208711757,-17.96895256,-0.058395608
481,441,2.876113578,-17.21136869,0.0222710556
481,451,2.317373211,-16.64496468,0.03123732819
481,461,2.244716394,-16.67000799,-0.02682990874
481,471,2.172059577,-16.6950513,-0.02970123373
481,481,1.970870356,-16.47508505,-0.01246558079
481,491,1.463225851,-16.45112225,-0.01622315385
481,501,1.495349349,-16.32562371,-0.03205413089
481,511,1.417600204,-16.42527454,-0.03773902289
481,521,1.375344385,-16.49820281,-0.05963323516
481,531,1.547402328,-16.40977647,-0.07975278115
481,541,1.719460271,-16.32135014,-0.08604194338
481,551,1.890031677,-15.90107639,-0.04258464362
481,561,1.77089288,-16.00056126,0.01240063456
481,571,1.72447004,-16.39855204,0.03641384938
481,581,1.784780211,-16.5253143,-0.007630960256
481,591,2.472709274,-16.4957991,-0.06179354466
481,601,3.021169761,-16.17878741,-0.02713281713
481,611,2.699365434,-16.08377954,0.01918622294
481,621,2.30665522,-15.92312819,-0.002141390721
481,631,2.292807079,-15.74510309,-0.03274796986
481,641,2.47623947,-15.36178361,-0.03797319728
481,651,2.551491978,-14.96770731,-0.01599992319
481,661,2.373806531,-14.65728436,-0.002189121972
481,671,2.196121084,-14.34686142,0.003209595761
481,681,1.993628533,-14.09230766,0.01371628505
481,691,1.778311311,-14.02006572,-0.006316795448
481,701,1.906087153,-14.21799965,-0.02086906367
481,711,2.033862995,-14.41593357,-0.02086906367
491,1,NaN,NaN,NaN
491,11,NaN,NaN,NaN
491,21,NaN,NaN,NaN
491,31,NaN,NaN,NaN
491,41,NaN,NaN,NaN
491,51,NaN,NaN,NaN
491,61,NaN,NaN,NaN
491,71,NaN,NaN,NaN
491,81,0.09738724344,-16.60858044,NaN
491,91,0.6352435011,-16.40630118,-0.05213470846
491,101,1.191574485,-16.18338313,-0.05305844476
491,111,1.747905468,-15.96046508,-0.05305844476
491,121,2.304236452,-15.73754703,-0.02493755876
491,131,2.436344877,-15.75091934,0.007461435715
491,141,2.527979093,-15.78683564,0.009485146118
491,151,2.61961331,-15.82275193,0.009225228385
491,161,2.711247526,-15.85866822,0.004717966848
491,171,2.802732334,-15.89609602,0.0006495033206
491,181,2.885441181,-16.02230696,-0.003426430655
491,191,2.968150029,-16.14851789,-0.00793522235
491,201,3.050858876,-16.27472882,0.01590783349
491,211,2.742884368,-16.60995499,0.04846363471
491,221,2.263576795,-16.90860143,0.0472619432
491,231,1.893725489,-17.15127746,0.0324766551
491,241,1.577390399,-17.36658799,0.01924768286
491,251,1.382682855,-17.58637056,0.01617756076
491,261,0.9834248313,-17.16752319,-0.008272194602
491,271,1.235558484,-17.45358769,0.0009147267169
491,281,1.384528764,-17.87072073,-0.004486767269
491,291,1.272590863,-17.80442999,0.0191430356
491,301,1.15869951,-17.74236946,0.03526272058
491,311,0.9341023334,-17.92004225,0.0443119926
491,321,0.8213796427,-18.07792241,0.01402812579
491,331,1.29324419,-18.13237839,-0.04620965373
491,341,2.378179084,-18.3028571,-0.03609423107
491,351,2.563532621,-17.9447588,0.02073393469
491,361,2.429015307,-17.53395052,0.03913976974
491,371,2.291529584,-17.19973753,0.03069269623
491,381,2.305019711,-16.9133369,0.02338321803
491,391,2.318509837,-16.62693628,0.02362253228
